x,rho,beta,p.val.rob,p.val,n,ns,feature.set,feature,q.val,q.val.rob,y
XPR_C6orf62,-0.062330607250024705,-0.14252155517782492,0.03248828625898433,0.039186955552581844,1095,13,XPR,C6orf62,0.16577707464179783,0.17111254394672717,CTNNB1
XPR_B3GAT2,-0.09238986361497603,-0.26067955960829176,0.004629605247726617,0.002211090087385323,1095,21,XPR,B3GAT2,0.026358324980725607,0.05724499940413782,CTNNB1
XPR_EYA4,0.08365776894697809,0.3230132755191197,0.07228223057628592,0.005605694700495443,1095,11,XPR,EYA4,0.047755309142588374,0.2672913904089848,CTNNB1
XPR_SOBP,0.0469662622362698,0.1773968788607874,0.12149835649083042,0.12036759219616473,1095,8,XPR,SOBP,0.3273392323971982,0.3544250726549436,CTNNB1
XPR_SNX3,0.035022358164267846,0.10943156144038761,0.3419296538468899,0.24688490431697863,1095,3,XPR,SNX3,0.49481198729015424,0.6111877337435645,CTNNB1
XPR_HBS1L,-0.06591072005381413,-0.1413342136833826,0.028863945867254007,0.029189472845973174,1095,13,XPR,HBS1L,0.13803444209969543,0.1596812191707069,CTNNB1
XPR_ZBTB24,0.03697696433440973,0.10175526494798451,0.2862956015991313,0.22147426362535938,1095,6,XPR,ZBTB24,0.46598108926074755,0.558818577579806,CTNNB1
XPR_FIG4,0.035565125909620396,0.08737387739468944,0.22714011028265452,0.23963254367799244,1095,7,XPR,FIG4,0.48641829761502947,0.4967590738284141,CTNNB1
XPR_PERP,-0.1402444679842725,-0.41816763305502475,7.077812041654503e-5,3.1845973201382383e-6,1095,33,XPR,PERP,2.598631413232802e-4,0.004682833480532492,CTNNB1
XPR_EPM2A,0.04654999309142138,0.15404389055892975,0.1625886054083765,0.12369423552124033,1095,7,XPR,EPM2A,0.33261876892959297,0.41510541217421065,CTNNB1
XPR_SLC39A7,0.05596320013259932,0.06247455509634942,0.0876049666567833,0.0641405070228557,1095,13,XPR,SLC39A7,0.22425512191185543,0.29627947277339006,CTNNB1
XPR_SLC22A2,0.07886917300932271,0.2893893845786092,0.008568395992865532,0.009029640864824705,1095,17,XPR,SLC22A2,0.0652051942097076,0.08016089193834965,CTNNB1
XPR_PACRG,-0.058450963440158474,-0.21143647627047593,0.09496751065284981,0.05315833745616765,1095,8,XPR,PACRG,0.1997415350617013,0.31038530332052744,CTNNB1
XPR_QKI,-0.07525932408089982,-0.17415555433232083,0.0012298007225692601,0.012735575970042209,1095,24,XPR,QKI,0.08129879611719909,0.026216709743247163,CTNNB1
XPR_C6orf118,-0.058626374053096834,-0.21480610333178304,0.044546235232701396,0.052447148786572084,1095,12,XPR,C6orf118,0.1987073815750144,0.20200528036366722,CTNNB1
XPR_TBP,0.05583530055685108,0.11212441541957935,0.08413680812472664,0.06475227987118419,1095,8,XPR,TBP,0.2254816232214209,0.28978337244864866,CTNNB1
XPR_BICRAL,0.06147379663894302,0.2115101537478672,0.10487869134871329,0.04197010175196904,1095,7,XPR,BICRAL,0.1733593444406217,0.3261609609421768,CTNNB1
XPR_PPP2R5D,-0.05518920611348783,-0.18159586935201955,0.07785850078947631,0.06791661276032941,1095,10,XPR,PPP2R5D,0.23150596616934752,0.27777159572402915,CTNNB1
XPR_MRPL2,0.097722027044197,0.1662009537611406,0.002453987531572238,0.001204732992414269,1095,20,XPR,MRPL2,0.017928047772625567,0.03922500364823513,CTNNB1
XPR_SRF,-0.0494652979471014,-0.06466384292046509,0.09990501532743647,0.10184429676471693,1095,10,XPR,SRF,0.29592265694958697,0.31851635882990814,CTNNB1
XPR_EXOC2,0.08611964057682966,0.1871178645605422,0.009548586042985549,0.004347091933446905,1095,19,XPR,EXOC2,0.040694765021330875,0.08562248583600228,CTNNB1
XPR_TTK,-0.06283845525176379,-0.0756885660378069,0.04320524940710497,0.03761241485831912,1095,17,XPR,TTK,0.16144101386294307,0.19905856439509342,CTNNB1
XPR_SLC29A1,-0.05332005613597294,-0.20397907764479922,0.059491487116998774,0.07779228646126839,1095,10,XPR,SLC29A1,0.25173234270612693,0.23942584414880977,CTNNB1
XPR_LAMA4,-0.035476647975156976,-0.12268339232930477,0.19051894309636955,0.24080442281510778,1095,7,XPR,LAMA4,0.4875841414817071,0.4526983176934954,CTNNB1
XPR_MEP1A,0.03959087843654442,0.14531439512063718,0.287790758800123,0.19049704157326225,1095,3,XPR,MEP1A,0.4270657204240302,0.560025260367807,CTNNB1
XPR_ERBIN,0.06298414890076935,0.20464873095953423,0.06915594406710514,0.03717075107960373,1095,7,XPR,ERBIN,0.1602007018360386,0.2609872832624975,CTNNB1
XPR_PCDHB2,0.039536698231186156,0.12754932022782903,0.14455077823437842,0.1911049959792194,1095,11,XPR,PCDHB2,0.42786239998607783,0.38971399242043875,CTNNB1
XPR_HARS2,0.05830552391235444,0.06420340910095303,0.05806852224671948,0.053754095150476994,1095,10,XPR,HARS2,0.20110548893790273,0.2364597878458042,CTNNB1
XPR_SEMA5A,-0.041055025412866104,-0.14994915940353387,0.16514081748486117,0.1746021687708366,1095,8,XPR,SEMA5A,0.40771965896757517,0.41862231613597567,CTNNB1
XPR_GHR,0.06442339309204277,0.24295275228716212,0.031237053251341587,0.03303971729967504,1095,14,XPR,GHR,0.14959536612134,0.16732670975773348,CTNNB1
XPR_HMGCS1,0.05252095635170413,0.0406879039429841,0.09560413561928434,0.08235652408712782,1095,7,XPR,HMGCS1,0.26109489009102815,0.3114290405801837,CTNNB1
XPR_NME5,0.11259252434997034,0.32297732963904807,0.0013207192117426774,1.8891475644724234e-4,1095,19,XPR,NME5,0.005245330704531371,0.027360682344254508,CTNNB1
XPR_KIF20A,-0.04755904469917869,-0.07122856423874248,0.07291806352723379,0.1157515497865227,1095,13,XPR,KIF20A,0.3195186550017751,0.2684934863594911,CTNNB1
XPR_MRPS30,0.03471642241264572,0.06030482902629519,0.24006377776137716,0.25103976487836915,1095,8,XPR,MRPS30,0.4993540607772148,0.5113932948164043,CTNNB1
XPR_PFDN1,-0.06868432828637397,-0.06908532728005436,0.032804261312029466,0.02303179005444021,1095,11,XPR,PFDN1,0.11928453184753801,0.1719589543722658,CTNNB1
XPR_LOX,-0.09037612353101875,-0.29110834824851467,0.005858226380228529,0.0027595262912297465,1095,18,XPR,LOX,0.030026586431640252,0.06568368631511193,CTNNB1
XPR_GZMK,0.0477516252388343,0.17677011350040264,0.09697834941403236,0.11428219102429263,1095,9,XPR,GZMK,0.317491360273276,0.3139204649098013,CTNNB1
XPR_TMCO6,-0.06127992181407258,-0.11990143114117562,0.02341746805743129,0.042622525977641476,1095,17,XPR,TMCO6,0.17506701945178915,0.14195450715127975,CTNNB1
XPR_IK,0.10431042527553348,0.12476290550460803,0.0016538186001986686,5.458068246138626e-4,1095,21,XPR,IK,0.01041144238951742,0.030904946055620924,CTNNB1
XPR_CERT1,0.05883930093543422,0.14567919387386258,0.12735152908737174,0.05159454518025809,1095,7,XPR,CERT1,0.19621558774361705,0.3651970439740953,CTNNB1
XPR_FAF2,0.047470228136544106,0.061731835804794744,0.07521021840399943,0.11643418393607835,1095,11,XPR,FAF2,0.32055956769505506,0.2732800336176994,CTNNB1
XPR_HAND1,-0.04883585640936276,-0.1557061864965091,0.15409092688018813,0.106281507696916,1095,5,XPR,HAND1,0.3032956644748984,0.4036260810737927,CTNNB1
XPR_CLK4,-0.07002171266240409,-0.24415947243588434,0.06530322844917708,0.020488939083556,1095,9,XPR,CLK4,0.11059960943008838,0.2530061335989214,CTNNB1
XPR_PCDHB15,0.03953696648713548,0.13871726364725004,0.19901025548658047,0.191101982379139,1095,7,XPR,PCDHB15,0.42786239998607783,0.4637302764789191,CTNNB1
XPR_HAVCR1,-0.04493854034430367,-0.1541405358286505,0.13577663666447987,0.13725164408106297,1095,8,XPR,HAVCR1,0.35425023627250946,0.3768494405381482,CTNNB1
XPR_RNF130,-0.07029805616876798,-0.27265259304230777,0.04056057941531151,0.01999511675233281,1095,10,XPR,RNF130,0.1090561733599199,0.19367808532252775,CTNNB1
XPR_THG1L,-0.06709840524022267,-0.10458589419009835,0.04705885646626182,0.026398041836366206,1095,9,XPR,THG1L,0.12986664123286104,0.20838121307701343,CTNNB1
XPR_ARSB,0.03961785674622676,0.11681516057572768,0.31248194648981775,0.1901948496951145,1095,4,XPR,ARSB,0.4270657204240302,0.584010030543637,CTNNB1
XPR_CLINT1,0.07046275450950275,0.16627844921584253,0.03913916132297861,0.019705763929496824,1095,9,XPR,CLINT1,0.108236613641756,0.19023031155258432,CTNNB1
XPR_THBS4,0.06109480662314678,0.2326406355631495,0.08248261515492372,0.043253444811248466,1095,8,XPR,THBS4,0.17670156775554735,0.286340026328414,CTNNB1
XPR_CNOT6,0.04194060978212548,0.12396552236714233,0.22588418346497513,0.1654805603770363,1095,5,XPR,CNOT6,0.39553758678891926,0.49532361312591805,CTNNB1
XPR_TTC1,0.15329508195979177,0.2533657080023646,2.45590503121954e-5,3.4505087288142277e-7,1095,35,XPR,TTC1,4.525095732930658e-5,0.0022976008343027136,CTNNB1
XPR_CCNG1,0.04901610177689625,0.1713115291013923,0.1127367767590649,0.10499551612249253,1095,9,XPR,CCNG1,0.30097075347524793,0.33911074688452697,CTNNB1
XPR_POLR3G,0.08690692712867334,0.25854353913767114,0.10419042951621464,0.004002300089178326,1095,7,XPR,POLR3G,0.038371921481626145,0.32508874800737914,CTNNB1
XPR_LMNB1,-0.09441663617630713,-0.1775925779159694,2.8957253930392057e-4,0.0017615510130283652,1095,28,XPR,LMNB1,0.022908569509970996,0.011176650103345858,CTNNB1
XPR_ARRDC3,-0.03964149011460058,-0.08114276756131841,0.15554058386977426,0.18993041532162863,1095,6,XPR,ARRDC3,0.4268203702943821,0.4058714363460398,CTNNB1
XPR_SUB1,-0.0960000212702202,-0.19949823374087522,0.001403710451665896,0.0014705373093390932,1095,22,XPR,SUB1,0.020458202401102476,0.028166255620312403,CTNNB1
XPR_FAM172A,-0.05894111596895219,-0.18216607137964894,0.05108420640865179,0.05119096839529773,1095,12,XPR,FAM172A,0.19504356518550792,0.2203202115087281,CTNNB1
XPR_TARS1,-0.04279576822276762,-0.04599665972159066,0.16196405898575564,0.15701677064981417,1095,8,XPR,TARS1,0.38335477515034416,0.4144692015682882,CTNNB1
XPR_LNPEP,0.061010130749150425,0.20621606252591163,0.026533810033650494,0.04354465771803892,1095,13,XPR,LNPEP,0.17750452151897728,0.15229722617204317,CTNNB1
XPR_RAD1,0.037433209319137746,0.06032324373535517,0.3025566793429358,0.2158223970827937,1095,4,XPR,RAD1,0.45948679060038755,0.5755657796340458,CTNNB1
XPR_BRIX1,0.0450292614429427,0.060640608345290774,0.1232499297326179,0.13645918136732005,1095,8,XPR,BRIX1,0.35326511264221516,0.35755381550714826,CTNNB1
XPR_PRLR,0.0459773943399114,0.16867331984856115,0.19061757000472093,0.12838675494243204,1095,6,XPR,PRLR,0.340418771494805,0.4526983176934954,CTNNB1
XPR_SLC12A7,0.09201615538247564,0.23509303290350902,0.05186084012319278,0.002304641706978711,1095,11,XPR,SLC12A7,0.026994080854946815,0.22279380512707095,CTNNB1
XPR_IL4,0.08983517013364054,0.3443105082680835,0.011929818423638583,0.002926653151430186,1095,14,XPR,IL4,0.031098898645279597,0.09707765817529279,CTNNB1
XPR_SKP1,-0.06720192241649438,-0.08298067751038757,0.027790157987827677,0.026166036718830853,1095,18,XPR,SKP1,0.12918546128611347,0.15620238249162485,CTNNB1
XPR_NUP155,0.03971513038608821,0.07409712129723904,0.3113880751083118,0.1891081869218548,1095,4,XPR,NUP155,0.4254934205741733,0.583004212516365,CTNNB1
XPR_PPP2CA,-0.04710495837943661,-0.034798969289940085,0.1761682638330697,0.11927486234168212,1095,8,XPR,PPP2CA,0.3250898456252787,0.4340697669965522,CTNNB1
XPR_NR3C1,-0.07464982652728305,-0.22462777869594072,0.004989327860352743,0.013479307318643833,1095,20,XPR,NR3C1,0.08402776018278041,0.06006897107759239,CTNNB1
XPR_C5orf15,0.14041503059724117,0.3777778354472605,1.9273554923136544e-4,3.0972579254081934e-6,1095,29,XPR,C5orf15,2.541481810524891e-4,0.008791614121460546,CTNNB1
XPR_PPWD1,-0.044574892419205425,-0.03924207720390845,0.18765307484443486,0.14046378283074568,1095,7,XPR,PPWD1,0.3594932988705336,0.44907187938117243,CTNNB1
XPR_TRAPPC13,-0.11627146006093621,-0.2049464448924109,6.873302446984786e-4,1.151608423463103e-4,1095,23,XPR,TRAPPC13,0.003709391342944311,0.018891779929523733,CTNNB1
XPR_TXNDC15,0.03727132864399847,0.12362480822220302,0.2741063827106453,0.21781574748691537,1095,6,XPR,TXNDC15,0.46217957558199296,0.5473395822604389,CTNNB1
XPR_TTC33,-0.0650989994837626,-0.17969698003847398,0.02903244346928098,0.031240042726526918,1095,14,XPR,TTC33,0.1441576335429555,0.1602466083760296,CTNNB1
XPR_RARS1,-0.06515341311441221,-0.12522428300815885,0.03706147985312401,0.03109882270192062,1095,13,XPR,RARS1,0.1437482025440705,0.18409864763913156,CTNNB1
XPR_WWC1,-0.14632720150629022,-0.5033737558454721,2.5276274194639243e-5,1.1576733308416047e-6,1095,41,XPR,WWC1,1.0970261860259027e-4,0.0023497336415877292,CTNNB1
XPR_TCERG1,0.14265066521561487,0.25569579402320214,4.0560259951447054e-4,2.144708529019589e-6,1095,33,XPR,TCERG1,1.8863161002538755e-4,0.013726937745780052,CTNNB1
XPR_CSNK1A1,0.05980789858900807,0.0650241808289611,0.16195710461008855,0.04786092616656046,1095,6,XPR,CSNK1A1,0.18696310732298937,0.4144692015682882,CTNNB1
XPR_HMGXB3,-0.07608245960048408,-0.1748315772938253,0.03757140082464438,0.011788812938182918,1095,11,XPR,HMGXB3,0.07723197343266311,0.18562015987634597,CTNNB1
XPR_ERGIC1,-0.08541892688526026,-0.32479122824726236,0.02133572012400878,0.004676351429303516,1095,12,XPR,ERGIC1,0.042789847926418434,0.1343836594230572,CTNNB1
XPR_PDGFRB,-0.12912098877492537,-0.3107474483064294,4.137870940573671e-6,1.82093305224848e-5,1095,40,XPR,PDGFRB,9.670519676300066e-4,7.32253594881278e-4,CTNNB1
XPR_ATP6V0E1,0.049774447753978816,0.06757301843050027,0.2546811630096555,0.0997195562907937,1095,4,XPR,ATP6V0E1,0.29240983086427985,0.5286533986462104,CTNNB1
XPR_BNIP1,-0.10563164487226467,-0.1473479407305271,0.0017100796467005527,4.6309664410202565e-4,1095,24,XPR,BNIP1,0.009334689911965195,0.03171420435699207,CTNNB1
XPR_DBN1,0.05381304272490446,0.18468099983466857,0.07890875285758459,0.07508058340091758,1095,12,XPR,DBN1,0.24676294674259958,0.28022528094105476,CTNNB1
XPR_ZNF346,0.09271225635992819,0.2914972075453829,0.0038988182998797105,0.00213319089476892,1095,20,XPR,ZNF346,0.02587308659154905,0.05163736987252767,CTNNB1
XPR_SMC4,0.1336503751639683,0.16226357480755982,5.069144026102801e-4,9.102401917980988e-6,1095,20,XPR,SMC4,5.889695126489196e-4,0.015609137831320324,CTNNB1
XPR_TIMMDC1,0.0665634145113228,0.11331300531089979,0.026133684464359073,0.027625570913328113,1095,14,XPR,TIMMDC1,0.13349093633008066,0.15088504615271464,CTNNB1
XPR_CRBN,-0.14877169614489502,-0.45628896778334366,2.7555001975504125e-4,7.618628286191048e-7,1095,28,XPR,CRBN,7.993029447683864e-5,0.01085061311035401,CTNNB1
XPR_KNG1,0.11201091288415206,0.37100622081397744,0.003155049067358254,2.0401792814396497e-4,1095,18,XPR,KNG1,0.005518628597750566,0.045566726353351066,CTNNB1
XPR_BCL6,-0.10704561675639894,-0.1934003625930944,4.416115506675822e-5,3.876120874592461e-4,1095,31,XPR,BCL6,0.008227234596244807,0.0034502076894709828,CTNNB1
XPR_CD86,-0.0573205839467031,-0.1889801420031879,0.09096136938545676,0.05793680004258479,1095,9,XPR,CD86,0.21022127446281755,0.3028151774738765,CTNNB1
XPR_OGG1,-0.09410731095563438,-0.3069338020372319,0.006146147173532911,0.0018242376775449859,1095,19,XPR,OGG1,0.023503862287526975,0.06767212120303703,CTNNB1
XPR_PCCB,0.04574149368476071,0.14955409741542228,0.15172873617948152,0.1303597180624974,1095,6,XPR,PCCB,0.34326345265363245,0.39950082724108243,CTNNB1
XPR_ARMC8,0.06751383777993607,0.23085586855938517,0.055185711009787294,0.02547757536301736,1095,11,XPR,ARMC8,0.1270988933167777,0.2302095209632933,CTNNB1
XPR_RBP1,-0.06608362666243332,-0.2509490823694063,0.03410648745866058,0.028767941813459166,1095,13,XPR,RBP1,0.13701152054347868,0.17585406000841572,CTNNB1
XPR_XRN1,-0.06121428585890759,-0.057768222088505856,0.0646038361693774,0.042845334655553964,1095,14,XPR,XRN1,0.17558807498347415,0.25172576311744976,CTNNB1
XPR_KAT2B,0.07061362365804005,0.20159047538403035,0.01985551051855482,0.01944391866486667,1095,17,XPR,KAT2B,0.10728485249795704,0.12940157678943376,CTNNB1
XPR_PDCD10,0.03729782730998651,0.04679801790448066,0.15302182510049228,0.2174885492357724,1095,10,XPR,PDCD10,0.46176233176857834,0.40200045914434457,CTNNB1
XPR_COL7A1,0.09266171313498087,0.3135279571490712,0.00141917779380059,0.0021452350708376544,1095,23,XPR,COL7A1,0.02592287143966042,0.02832185249367264,CTNNB1
XPR_HES1,0.07130449679716563,0.16083892413598264,0.05619830360072249,0.018283261428472256,1095,8,XPR,HES1,0.10308811664545124,0.23258401895954128,CTNNB1
XPR_ECT2,0.04317705383115387,0.04625230705729224,0.16036486312492013,0.1533504218706131,1095,8,XPR,ECT2,0.3784292668742549,0.4124389965993393,CTNNB1
XPR_TUSC2,0.05131502212054613,0.1469561078981751,0.13588648989986535,0.08965259324635294,1095,9,XPR,TUSC2,0.2754847886197556,0.37707605284325885,CTNNB1
XPR_NPRL2,0.06428657846702493,0.1297486353880679,0.014530106176247549,0.033414758542669315,1095,16,XPR,NPRL2,0.15068675812985394,0.10833411142980913,CTNNB1
XPR_BBX,0.05197126492467018,0.19106713028068628,0.05023125168730754,0.08562030522563545,1095,12,XPR,BBX,0.2675156441510601,0.21776759881439586,CTNNB1
XPR_IFT57,-0.08431703979402204,-0.23365597908946814,0.034145954462418415,0.005239904512479611,1095,13,XPR,IFT57,0.04583027398671606,0.17585406000841572,CTNNB1
XPR_HHLA2,-0.058210930397123085,-0.20557225068704527,0.07181235120727533,0.0541445542334688,1095,11,XPR,HHLA2,0.20193402240563554,0.2669130413627293,CTNNB1
XPR_GBE1,-0.043819458209574974,-0.1304895377737742,0.17556602280645078,0.147320789335188,1095,7,XPR,GBE1,0.36842350168831317,0.4335429964662322,CTNNB1
XPR_UMPS,0.11404396268290504,0.09629880966521161,0.0017008382132237777,1.5567435912904732e-4,1095,18,XPR,UMPS,0.0045458150832752425,0.0315826949125548,CTNNB1
XPR_FRMD4B,-0.06949984602736455,-0.2623640482805127,0.06345040724291974,0.02145053460563897,1095,8,XPR,FRMD4B,0.11380067595331608,0.24925369927360394,CTNNB1
XPR_PLXNA1,0.06516616800345044,0.17796806389948575,0.020242725809990463,0.031065799130420978,1095,11,XPR,PLXNA1,0.1437482025440705,0.13049034269621115,CTNNB1
XPR_ABTB1,-0.061007320697561554,-0.22458642712998178,0.0736125221670708,0.04355435018752683,1095,7,XPR,ABTB1,0.17750452151897728,0.2699677217453023,CTNNB1
XPR_SCAP,0.15245002237797223,0.08448418613875655,8.776915677931893e-6,4.007878971263642e-7,1095,36,XPR,SCAP,5.012586593420098e-5,0.0012161824290326758,CTNNB1
XPR_EFCC1,-0.07416437290773054,-0.2312449246177054,0.02406275777381476,0.014098831952281137,1095,14,XPR,EFCC1,0.08650110430873238,0.14349727412983806,CTNNB1
XPR_CISH,-0.09367271867825372,-0.3607480228556825,0.005652725684436117,0.001915772381946468,1095,18,XPR,CISH,0.02422343613016414,0.0642625656756948,CTNNB1
XPR_ACVR2B,-0.08096499730289611,-0.2553563167405746,0.028825337768517416,0.007350415535329309,1095,12,XPR,ACVR2B,0.057214045247968685,0.1595277170851484,CTNNB1
XPR_WDR48,0.04287746745318209,0.05124550449214742,0.08087004085127857,0.1562256371520221,1095,13,XPR,WDR48,0.38244035974815005,0.2836556653470704,CTNNB1
XPR_COMMD2,-0.1339760401111024,-0.3603251662047444,1.3800403917115238e-4,8.65214418644585e-6,1095,34,XPR,COMMD2,5.623128044713125e-4,0.007150937629360488,CTNNB1
XPR_GORASP1,-0.047122762161835,-0.14858777088427072,0.1304717579904524,0.11913515766270617,1095,9,XPR,GORASP1,0.3248899360842607,0.368761302691586,CTNNB1
XPR_ABCC5,-0.03864155749926227,-0.14139766471776802,0.25640732233562497,0.20135656820163872,1095,5,XPR,ABCC5,0.4408295235870725,0.530594593709981,CTNNB1
XPR_ABHD14B,0.05602713691650736,0.1921916158469117,0.10616426907328502,0.06383647407436259,1095,6,XPR,ABHD14B,0.2236179659442494,0.3285583616259254,CTNNB1
XPR_PLCH1,-0.05373072379064167,-0.19552564768768663,0.12507005222331002,0.07552794655329209,1095,10,XPR,PLCH1,0.24762376762829336,0.36105128283332893,CTNNB1
XPR_TNNC1,-0.06374604564825553,-0.21941707264594199,0.0123630203586744,0.03493226248219233,1095,17,XPR,TNNC1,0.1546539566953451,0.09858199947242649,CTNNB1
XPR_NKTR,-0.0769074895070639,-0.19795417392439665,0.01223239689747451,0.010902960667226791,1095,17,XPR,NKTR,0.0735769565169194,0.0981264039487196,CTNNB1
XPR_EIF4G1,0.11536714948811948,0.1699755705713903,0.002160312680300273,1.302366961491165e-4,1095,20,XPR,EIF4G1,0.004027192827448891,0.03651400765046077,CTNNB1
XPR_SPCS1,-0.09210817798837609,-0.1811362529641516,0.0032619782770470403,0.0022812752775520865,1095,21,XPR,SPCS1,0.026821595194997917,0.04627481443428733,CTNNB1
XPR_INO80D,0.059610208429104236,0.15850686314677023,0.081983636820184,0.04860396694625856,1095,8,XPR,INO80D,0.18886112870546184,0.2855526814358223,CTNNB1
XPR_EEF1B2,0.039242523374268236,0.046578375840492854,0.2593536823603758,0.19443082619799762,1095,4,XPR,EEF1B2,0.43197700426504143,0.5338266376834641,CTNNB1
XPR_ADAM23,-0.12174210963084875,-0.43424559347199193,2.625863025041098e-4,5.368584122411234e-5,1095,29,XPR,ADAM23,0.0020645381992285402,0.010654330417625316,CTNNB1
XPR_MOB1A,-0.06053228088939577,-0.22195929363530115,0.09926026773639487,0.045219228247657534,1095,8,XPR,MOB1A,0.1810491442837439,0.31751428281300936,CTNNB1
XPR_KANSL3,0.05456344701406952,0.06968736500070588,0.06571600724229551,0.07110134581648421,1095,10,XPR,KANSL3,0.23870550110914743,0.25374223119320866,CTNNB1
XPR_LMAN2L,-0.09927674926623527,-0.32756768091228267,0.001172240930942117,0.001003574707320466,1095,24,XPR,LMAN2L,0.01586866101391265,0.025660022047209855,CTNNB1
XPR_KCNIP3,-0.05581302364419268,-0.1501535712979515,0.061106847534747814,0.06485932551657109,1095,12,XPR,KCNIP3,0.22569385766107466,0.24345380956451226,CTNNB1
XPR_NCL,0.044489988189396375,0.06870810929742509,0.14597951780722787,0.14122199931734536,1095,7,XPR,NCL,0.360296436014069,0.39214283158721536,CTNNB1
XPR_ACTR1B,-0.04272436340881157,-0.11419686564690833,0.19734961006772145,0.15771069875500168,1095,6,XPR,ACTR1B,0.38435811456653096,0.4621589395938537,CTNNB1
XPR_ZAP70,-0.04117261939368616,-0.10986044611110013,0.16662695982678094,0.17336979819849865,1095,9,XPR,ZAP70,0.405809656723434,0.42062885591420773,CTNNB1
XPR_ACTR3,-0.06548401618406242,-0.10071297473186476,0.05270115803702054,0.030252514376394774,1095,9,XPR,ACTR3,0.1413773245817647,0.2243694519558718,CTNNB1
XPR_TFCP2L1,-0.06282298049263149,-0.2193730945229137,0.10203186145294033,0.03765958679923921,1095,8,XPR,TFCP2L1,0.16146784058661834,0.32185568349168353,CTNNB1
XPR_POMC,-0.05639343108711577,-0.19127303050099811,0.05454687639829677,0.062117497872539396,1095,11,XPR,POMC,0.2198865942710107,0.22930784623767925,CTNNB1
XPR_STAM2,-0.07483504264608923,-0.20829023733011304,0.10627199199775791,0.01324934630986033,1095,8,XPR,STAM2,0.08334321139153257,0.3286845690593953,CTNNB1
XPR_OTOF,0.12379634495711214,0.44781966436446435,3.588864764615991e-4,3.9970621572182835e-5,1095,29,XPR,OTOF,0.0016918976647038084,0.012763497739147622,CTNNB1
XPR_CENPA,0.05696978547673088,0.05941917372689628,0.05907799418576399,0.05949029491889113,1095,11,XPR,CENPA,0.21420756257493928,0.2386651266970434,CTNNB1
XPR_ACVR1,0.18430362239601183,0.649392814513801,6.668399075047424e-5,8.021828435974404e-10,1095,39,XPR,ACVR1,2.561404697121566e-7,0.004564487625068594,CTNNB1
XPR_SLC30A3,-0.04890848748269374,-0.17929956366223065,0.11327550449463096,0.1057618166235795,1095,6,XPR,SLC30A3,0.30234129283128375,0.3403130722064102,CTNNB1
XPR_GTF3C2,-0.03715433853557305,-0.0837438986767981,0.33635678291879056,0.21926453339639917,1095,4,XPR,GTF3C2,0.4636403759322608,0.6068610476654861,CTNNB1
XPR_EIF2B4,0.06416735497101995,0.1055706192632908,0.05686419733530658,0.03374453826320773,1095,10,XPR,EIF2B4,0.15180391363246404,0.23336723399301007,CTNNB1
XPR_NRBP1,0.07530305753424259,0.08437074320511984,0.019902943194043028,0.012683632707929444,1095,12,XPR,NRBP1,0.08113989425699812,0.12961459430652025,CTNNB1
XPR_ITGA4,0.0685963333912768,0.1946088412761666,0.02208118314988455,0.023208305214123984,1095,13,XPR,ITGA4,0.11969227071104392,0.1369630144026623,CTNNB1
XPR_SNX17,-0.06072625646067676,-0.17004056022454347,0.07181060393215927,0.04453303753003758,1095,10,XPR,SNX17,0.17967635025202391,0.2669130413627293,CTNNB1
XPR_PPM1G,0.04242626212977939,0.0638499174854541,0.061128652619411854,0.16063279377445758,1095,11,XPR,PPM1G,0.3885023011623963,0.24345380956451226,CTNNB1
XPR_REEP6,0.049976373501957785,0.1522789457710509,0.12656346897796145,0.09835091849394303,1095,8,XPR,REEP6,0.2897850132074294,0.36372453348222855,CTNNB1
XPR_PCSK4,0.03879810755823774,0.1400283647082906,0.15019026009734562,0.19953535881711013,1095,9,XPR,PCSK4,0.4382795499186053,0.39795349074856445,CTNNB1
XPR_IFIH1,0.042420608261769986,0.1547994994448741,0.175709504935809,0.160688607153076,1095,7,XPR,IFIH1,0.38857330620091873,0.43356771308734166,CTNNB1
XPR_RPS15,-0.053079228613728796,-0.05767848401736411,0.06562248084978561,0.07914564306677122,1095,10,XPR,RPS15,0.2544858155351873,0.25358142560422287,CTNNB1
XPR_INO80B,0.04438261753968575,0.0851590482609221,0.22569547698450726,0.14218534003657907,1095,6,XPR,INO80B,0.3615862000106428,0.49514789633285183,CTNNB1
XPR_TTC31,-0.09321505988452816,-0.29720948356795207,8.699886446372132e-4,0.0020167031161899755,1095,27,XPR,TTC31,0.0248918784626877,0.021731961245631613,CTNNB1
XPR_NDUFS7,0.07541783584167644,0.13887236156292784,0.013675968944884405,0.012548197431695786,1095,15,XPR,NDUFS7,0.08065992292199024,0.10516891720547755,CTNNB1
XPR_GRB14,-0.07411992687655532,-0.21498283083579525,0.025903370665791414,0.014156787670592034,1095,13,XPR,GRB14,0.08674797551341501,0.1499088685339418,CTNNB1
XPR_SPTBN1,-0.13270890674948868,-0.4687808119163675,5.214058317727622e-4,1.0533238601380363e-5,1095,27,XPR,SPTBN1,6.640008951805785e-4,0.015988327467804448,CTNNB1
XPR_AUP1,-0.0796617760087657,-0.203243953953095,0.001110504615529466,0.008358073146380499,1095,31,XPR,AUP1,0.06209579078099988,0.024713775443783025,CTNNB1
